 Mh1       Mh2        Mhc       MR        ld345          ld        a        Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)     Br(H->h-h+)    Br(H->AA)       Width_H   
1389.30   1399.13   1398.44   4391.49   -9.479E-01   8.397E-01   3.15     1.195E-01      2.561E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1783.25   1793.12   1784.07   4117.91   -6.469E-03   2.591E+00   4.13     1.182E-01      7.241E-14     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
867.09   867.64   873.94   3680.17   -9.960E-03   6.218E-01   3.86     1.185E-01      7.251E-13     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1101.50   1103.04   1107.19   3917.28   -6.759E-01   1.764E+00   3.27     1.184E-01      2.070E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1437.55   1444.38   1447.41   3729.97   -3.280E-01   2.782E+00   3.27     1.185E-01      2.863E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
845.85   855.26   852.28   4216.74   -3.336E-01   9.782E-01   3.17     1.190E-01      8.548E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1315.61   1321.46   1321.21   3210.53   -8.396E-01   1.872E+00   4.58     1.193E-01      2.240E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
715.06   715.19   718.75   4493.60   1.200E-01   1.413E+00   3.98     1.176E-01      1.546E-10     0.000E+00      0.000E+00       0.000E+00      2.206E-03      4.392E-03  
1133.46   1142.33   1142.64   3080.83   -4.197E-01   4.889E-01   3.39     1.195E-01      7.539E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1677.81   1685.77   1680.60   3924.82   2.207E-01   1.636E+00   4.84     1.185E-01      9.518E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1269.49   1271.22   1272.43   2927.71   -5.813E-01   9.311E-01   3.26     1.181E-01      1.153E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1322.37   1323.57   1331.39   3453.96   -2.018E-01   3.311E-01   4.64     1.174E-01      1.281E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1366.91   1376.24   1366.97   3974.10   1.488E-01   1.829E+00   4.70     1.193E-01      6.521E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1152.66   1158.00   1159.93   3224.66   -1.865E-02   9.191E-01   4.69     1.181E-01      1.439E-12     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1600.89   1608.26   1610.21   4064.27   -1.139E+00   3.612E+00   4.18     1.183E-01      2.787E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1611.39   1617.39   1613.28   4122.44   -1.036E+00   8.204E-01   3.74     1.174E-01      2.273E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
758.76   759.21   763.79   3497.98   6.657E-02   8.816E-01   3.19     1.178E-01      4.229E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1808.38   1813.56   1808.81   4067.04   3.996E-01   1.801E+00   4.68     1.182E-01      2.686E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
913.04   920.46   921.86   3597.13   -3.743E-01   2.988E+00   4.48     1.180E-01      9.235E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1138.54   1146.93   1148.03   3075.11   -5.710E-01   1.317E-01   3.48     1.196E-01      1.383E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1415.98   1420.26   1421.53   4154.70   -1.000E+00   2.392E+00   4.15     1.188E-01      2.743E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
880.42   889.77   883.26   3037.03   -8.606E-02   2.311E+00   3.32     1.194E-01      5.251E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1364.86   1373.99   1372.98   3583.25   -9.233E-01   1.620E-01   4.73     1.174E-01      2.517E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1081.74   1087.24   1091.41   4084.31   -2.869E-01   1.222E+00   4.41     1.187E-01      3.867E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1063.21   1065.12   1063.99   4156.01   4.698E-01   1.185E+00   3.26     1.194E-01      1.073E-09     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
724.65   730.86   730.48   2959.77   -2.273E-01   2.411E+00   4.76     1.174E-01      5.407E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
962.34   966.62   969.28   2898.91   -4.308E-02   1.967E+00   4.88     1.195E-01      1.102E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
825.61   828.38   826.20   3095.84   -3.932E-01   2.393E+00   3.31     1.174E-01      1.246E-09     0.000E+00      0.000E+00       0.000E+00      2.214E-03      4.392E-03  
603.56   606.71   605.12   2656.62   -8.151E-02   4.194E+00   3.02     1.194E-01      1.001E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
961.09   971.01   964.22   4462.73   -5.393E-02   3.701E+00   3.92     1.174E-01      1.731E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1099.71   1103.92   1109.27   4230.03   -2.424E-01   2.969E+00   4.67     1.184E-01      2.672E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1251.15   1257.72   1258.75   2955.20   -3.411E-01   2.970E+00   4.99     1.190E-01      4.088E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1456.36   1462.04   1465.63   4206.49   -1.650E-01   1.040E+00   3.02     1.189E-01      7.063E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1075.64   1084.68   1079.39   2660.65   -1.281E-01   1.266E+00   4.70     1.178E-01      7.801E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1320.56   1330.17   1321.50   4101.90   -6.213E-01   3.398E+00   4.58     1.185E-01      1.217E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
978.06   981.29   980.80   2603.27   -5.341E-01   6.986E-01   3.10     1.183E-01      1.640E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
2035.96   2042.41   2041.84   4473.02   -8.070E-01   3.578E+00   3.59     1.177E-01      8.646E-10     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
893.87   902.86   899.51   4216.86   -4.704E-01   7.475E-01   3.58     1.192E-01      1.522E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1625.36   1627.17   1625.54   4202.57   -9.502E-01   4.024E+00   4.60     1.188E-01      1.880E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
986.63   993.26   986.92   2656.89   1.903E-01   2.138E+00   3.51     1.184E-01      2.045E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1001.83   1009.04   1011.39   4038.51   -5.150E-01   9.981E-01   4.34     1.174E-01      1.453E-09     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1370.36   1374.46   1373.59   3705.17   -9.013E-01   2.744E+00   3.95     1.191E-01      2.379E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
745.88   751.98   751.49   2617.59   -1.385E-01   2.933E+00   3.79     1.190E-01      1.894E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1120.15   1124.96   1129.27   2789.32   -4.462E-01   4.125E-01   4.09     1.178E-01      8.724E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1216.49   1226.31   1224.61   4163.87   -8.077E-01   1.975E+00   3.38     1.177E-01      2.424E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1279.41   1286.99   1283.85   3441.40   -8.318E-01   2.962E+00   4.64     1.190E-01      2.325E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1703.24   1706.48   1711.21   4027.33   -1.490E-02   7.372E-01   4.95     1.193E-01      4.209E-13     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
714.81   720.69   720.75   3453.44   -1.800E-01   2.939E-01   4.24     1.176E-01      3.483E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
740.47   744.41   746.93   2609.53   -2.197E-01   3.145E+00   4.62     1.189E-01      4.834E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1278.96   1288.19   1279.01   3158.98   4.279E-02   5.903E-01   3.68     1.177E-01      6.155E-12     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1198.54   1202.22   1207.97   2948.75   -4.052E-01   1.468E+00   3.29     1.179E-01      6.285E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1323.18   1331.64   1332.59   3608.51   -8.483E-01   2.074E+00   4.37     1.195E-01      2.261E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
833.14   833.64   838.49   4491.04   -4.141E-01   2.024E+00   4.57     1.172E-01      1.357E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1707.81   1713.44   1714.57   4393.22   -1.268E+00   8.675E-01   3.85     1.194E-01      3.031E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1133.27   1133.95   1135.23   3985.67   4.856E-01   2.108E+00   4.81     1.179E-01      1.010E-09     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1883.31   1890.94   1891.79   4281.85   -1.182E+00   1.645E+00   4.07     1.192E-01      2.168E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1209.76   1213.17   1215.52   3889.18   2.074E-01   2.661E+00   3.99     1.181E-01      1.617E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1123.74   1124.08   1132.16   2903.31   -2.257E-01   6.581E-01   3.06     1.192E-01      2.217E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
993.35   1000.67   996.18   4401.64   1.402E-01   1.247E-01   3.32     1.189E-01      1.095E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1824.92   1833.51   1827.09   4068.81   -1.483E-01   3.804E+00   3.37     1.186E-01      3.636E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1307.16   1316.20   1315.81   3926.80   -2.517E-01   1.940E+00   3.25     1.192E-01      2.040E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
999.84   1007.77   1002.84   2692.24   -5.053E-01   3.525E+00   4.28     1.181E-01      1.404E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
869.48   874.38   873.15   3597.45   1.351E-01   4.217E+00   4.48     1.177E-01      1.327E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1072.97   1082.52   1079.90   3593.94   -6.489E-01   2.595E+00   4.68     1.188E-01      2.011E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1332.49   1341.72   1338.09   3115.95   -6.353E-01   8.962E-01   4.34     1.181E-01      1.250E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1277.44   1281.56   1279.92   3078.38   3.570E-01   2.667E+00   3.38     1.175E-01      4.294E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
876.28   883.35   883.17   2521.07   -4.109E-01   2.853E+00   3.72     1.195E-01      1.208E-09     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1371.74   1374.60   1379.01   3863.22   1.123E-01   1.663E+00   4.33     1.187E-01      3.686E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1461.29   1463.57   1463.33   3324.23   -6.853E-01   1.598E-01   3.37     1.186E-01      1.210E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1629.23   1636.12   1631.46   4037.59   -1.033E+00   2.908E+00   4.44     1.178E-01      2.210E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1859.69   1861.92   1863.76   4148.94   3.473E-01   3.794E-01   3.39     1.187E-01      1.919E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1232.94   1242.33   1236.62   4010.07   6.836E-02   2.515E+00   4.42     1.173E-01      1.691E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1203.15   1208.67   1213.12   3160.77   -4.550E-01   5.818E-01   4.39     1.192E-01      7.865E-10     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
1464.40   1465.22   1467.07   3683.57   5.973E-01   3.222E+00   3.40     1.183E-01      9.152E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1964.10   1970.54   1970.88   4396.05   -2.198E-01   1.008E+00   4.61     1.180E-01      6.892E-11     0.000E+00      0.000E+00       0.000E+00      2.209E-03      4.392E-03  
996.59   999.14   1004.44   2610.42   -1.455E-01   4.086E+00   3.99     1.179E-01      1.172E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
966.82   967.14   974.14   4306.11   2.230E-03   2.588E+00   3.32     1.184E-01      2.926E-14     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1101.92   1104.42   1103.01   3795.50   4.653E-01   3.706E+00   3.42     1.175E-01      9.805E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1025.27   1031.44   1030.02   4138.04   -6.515E-01   2.600E+00   3.13     1.193E-01      2.220E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
592.89   594.46   594.84   3503.43   -1.102E-01   1.829E+00   4.43     1.191E-01      1.898E-10     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
717.85   725.17   720.22   3421.75   -6.290E-02   2.137E+00   3.90     1.191E-01      4.217E-11     0.000E+00      0.000E+00       0.000E+00      2.210E-03      4.392E-03  
1645.02   1651.32   1645.96   3971.49   -9.638E-01   6.363E-01   3.23     1.178E-01      1.888E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1102.13   1103.98   1107.09   3499.37   2.488E-01   2.728E+00   3.58     1.183E-01      2.802E-10     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1539.81   1544.83   1543.25   4050.89   4.479E-01   4.199E+00   3.02     1.179E-01      4.654E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1553.07   1561.15   1558.25   3689.16   -1.015E+00   4.180E+00   4.90     1.176E-01      2.349E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1903.39   1903.42   1908.19   4362.99   5.302E-01   3.970E+00   3.20     1.188E-01      4.270E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
645.84   647.07   646.52   2425.40   1.336E-01   5.815E-01   3.18     1.181E-01      2.351E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
942.56   951.78   947.23   3507.53   -4.966E-01   1.456E+00   4.49     1.195E-01      1.526E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1176.73   1182.97   1179.05   4426.63   3.028E-01   1.740E+00   3.43     1.186E-01      3.641E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1011.44   1019.38   1018.14   3848.80   -6.281E-01   5.652E-01   4.00     1.193E-01      2.120E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1235.00   1244.05   1243.21   3560.82   -2.309E-01   1.899E+00   3.61     1.195E-01      1.922E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
693.28   696.13   696.28   3013.84   7.429E-02   1.130E+00   3.81     1.186E-01      6.307E-11     0.000E+00      0.000E+00       0.000E+00      2.207E-03      4.392E-03  
1183.06   1190.81   1183.90   3475.31   -6.071E-01   3.428E+00   3.53     1.187E-01      1.448E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
877.27   880.43   883.51   3920.70   -4.822E-01   5.620E-01   4.50     1.193E-01      1.661E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
1469.89   1479.59   1472.82   4019.69   -8.800E-01   1.202E+00   4.32     1.175E-01      1.971E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
714.29   719.33   715.16   3204.84   -2.679E-01   3.156E+00   3.61     1.175E-01      7.728E-10     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
999.09   1004.70   1000.14   2555.28   -4.597E-01   2.609E+00   3.81     1.193E-01      1.164E-09     0.000E+00      0.000E+00       0.000E+00      2.213E-03      4.392E-03  
1928.28   1935.31   1930.74   4374.17   -1.135E+00   2.640E+00   3.64     1.187E-01      1.906E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1406.79   1410.07   1411.83   3893.39   3.248E-01   3.869E+00   4.95     1.191E-01      2.932E-10     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
1488.71   1497.97   1492.88   4271.67   -9.887E-01   2.625E-01   3.97     1.193E-01      2.426E-09     0.000E+00      0.000E+00       0.000E+00      2.212E-03      4.392E-03  
1738.04   1740.62   1744.97   4436.28   -1.209E+00   3.120E+00   4.67     1.174E-01      2.662E-09     0.000E+00      0.000E+00       0.000E+00      2.211E-03      4.392E-03  
689.11   689.13   694.72   3453.37   -8.649E-02   2.653E-01   4.92     1.188E-01      8.652E-11     0.000E+00      0.000E+00       0.000E+00      2.208E-03      4.392E-03  
